"","Date","AGG","DBC","DFE","DIA","DXJ","EEM","EFA","EWG","EWH","EWI","EWT","EWU","EWW","EWY","EWZ","EZU","FEZ","FXI","GDX","GLD","IAU","IBB","ITB","IVV","IWD","IWM","IYR","KBE","KRE","LQD","OIL","SDS","SH","SLV","SPY","USO","VGK","VNQ","VTI","VWO","XHB","XLB","XLE","XLF","XLI","XLK","XLP","XLU","XLV","XLY","XME","XOP","USDOLLAR"
"336",2014-09-11,99.96357,24.02,49.250374,156.823288,42.672813,41.019859,60.270195,27.276855,19.693783,30.456066,29.789997,36.043549,66.172859,58.893078,46.100079,36.904526,37.116871,38.295322,23.646765,119.470001,12.04,90.624908,23.552702,186.751984,93.977066,110.703529,63.287224,31.206797,37.395714,104.804955,22.67,96.361931,45.454247,17.959999,185.80954,34.689999,51.280235,65.778969,96.539146,40.963348,30.503223,46.400158,85.449776,13.523962,50.170738,37.87455,41.199093,37.843224,60.784157,64.871819,39.24736,71.666618,84.3
"337",2014-09-12,99.761551,23.83,49.349514,156.262238,42.614784,40.584274,60.188141,27.182993,19.577145,30.324707,29.331408,36.06155,66.191559,59.0042,44.116188,36.867519,37.062572,38.146278,23.266779,118.379997,11.91,89.371704,23.187777,185.69603,93.408226,109.526314,61.466679,31.347963,37.555325,104.299515,22.440001,97.398933,45.713757,17.889999,184.724182,34.380001,51.298168,63.758976,95.915718,40.406452,30.1723,46.186634,84.172241,13.512405,50.004025,37.715134,40.908508,37.166046,60.339714,64.682526,38.88998,70.267937,84.24
"338",2014-09-15,99.743195,23.860001,49.367542,156.648544,42.507023,40.380379,60.060509,27.211149,19.352842,30.137054,29.221346,36.133564,66.238251,58.772701,44.632919,36.830513,37.098782,37.605991,23.296009,118.639999,11.94,88.217964,23.217361,185.492264,93.509148,108.330139,61.216469,31.197384,37.189159,104.326149,22.549999,97.558472,45.733719,17.92,184.585068,34.560001,51.271271,63.448235,95.664474,40.232998,30.113907,46.251621,84.766029,13.50663,49.985512,37.490082,41.108292,37.280369,60.178955,64.417542,38.579605,70.392479,84.25
"339",2014-09-16,99.743195,24.08,49.322483,157.62352,42.730831,40.908646,60.315788,27.29563,19.451536,30.212118,29.276375,36.223587,66.789383,59.448669,45.961666,36.923027,37.19833,37.84819,23.383698,118.830002,11.96,89.786118,23.266676,186.918732,94.169731,108.633934,61.673763,31.056217,36.963821,104.308403,23.049999,96.082733,45.414322,17.950001,185.976517,35.25,51.459538,64.069763,96.343742,40.744244,30.269634,46.465149,85.791656,13.564402,50.263355,37.7714,41.417027,37.75528,61.001648,64.748772,38.965218,71.609116,84.23
"340",2014-09-17,99.633003,23.98,49.268402,157.807465,42.730831,40.528664,59.887302,27.145449,19.254148,30.399771,29.258032,36.097557,66.574547,59.337559,45.297298,36.858265,37.044472,37.578041,22.828335,117.540001,11.83,90.502235,23.799273,187.150299,94.2248,108.918747,61.630615,31.206797,37.095268,104.024643,22.860001,95.883308,45.334473,17.77,186.22702,35.009998,51.235409,64.052475,96.446091,40.351685,30.64922,46.743656,85.323807,13.62217,50.457851,37.846413,41.326221,37.684917,61.048916,64.720383,39.360226,71.417542,84.49
"341",2014-09-18,99.642189,23.75,49.57486,158.754745,43.186737,40.584274,60.352249,27.483358,19.182371,30.324707,29.368095,36.439632,66.667961,58.846775,44.632919,37.135818,37.361237,37.522148,22.536039,117.779999,11.86,91.195137,23.680922,188.132095,94.655998,109.58329,61.181965,31.602058,37.752487,104.210846,22.59,94.846306,45.094925,17.77,187.219559,34.619999,51.701595,63.491386,96.939255,40.442978,30.3475,47.059311,84.882988,13.755042,50.69865,38.071465,41.407948,37.412292,61.502823,65.004288,38.739483,70.287102,84.43
"342",2014-09-19,99.80748,23.68,49.439651,158.987671,43.302792,40.278431,60.142563,27.32379,19.164429,29.89311,29.166315,36.457634,66.322334,58.726395,44.060825,36.913776,37.18343,37.140228,22.078108,117.089996,11.79,91.248184,23.414621,187.909805,94.536743,108.197243,61.216469,31.415545,37.400024,104.618752,22.549999,94.96595,45.13485,17.190001,187.051071,34.57,51.495399,63.569065,96.753174,40.141708,30.070539,47.044285,84.813591,13.732445,50.649639,37.990246,41.514381,37.749886,61.570023,65.031448,38.223747,69.41967,84.86
"343",2014-09-22,99.945244,23.48,49.468163,158.028824,43.393963,39.666737,59.878185,27.220537,18.967041,29.686687,28.707724,36.259598,65.248108,57.781891,42.916622,36.765755,37.074612,36.44157,21.610434,116.849998,11.76,90.35968,22.921474,186.538971,93.802742,106.678268,60.672882,31.037617,36.853222,104.716278,22.290001,96.481583,45.474209,17.08,185.606476,34.189999,51.307125,63.068386,95.859871,39.548298,29.514763,47.025631,83.565681,13.639537,50.082005,37.735977,41.441269,37.465916,61.237885,64.119919,36.693665,67.316925,84.86
"344",2014-09-23,100.037056,23.48,48.861355,156.922546,43.277927,39.444317,59.376759,26.816921,18.904238,29.292618,28.616009,35.611462,64.668953,57.605946,42.639805,36.247662,36.521385,36.404312,21.961191,117.599998,11.83,90.067917,22.901749,185.510803,93.142174,105.681473,60.327774,30.669138,36.372398,104.884727,22.469999,97.5186,45.733719,17.07,184.543991,34.439999,50.634754,62.610878,95.24575,39.292679,29.397753,46.783131,83.321518,13.546633,49.672565,37.651226,41.075748,37.359436,60.877274,63.569214,36.750332,67.30732,84.78
"345",2014-09-24,99.972786,23.58,48.752678,158.379181,43.65094,40.009659,59.677612,26.901402,19.029844,29.592863,28.909504,35.827503,65.089294,58.217098,43.184219,36.4697,36.866016,37.112278,21.639664,117.050003,11.79,92.612617,22.853382,186.947449,93.700745,106.637802,60.26683,30.70693,36.457245,104.63649,22.879999,95.963074,45.374397,16.99,185.988602,35,50.849136,62.443592,95.988884,39.907059,29.573263,47.268124,83.393867,13.62212,49.933109,37.896072,41.605759,37.226318,61.940128,64.290833,36.221416,68.085052,85.16
"346",2014-09-25,100.165657,23.530001,48.118698,155.963638,43.236481,39.138477,58.80241,26.300674,18.715822,29.029909,28.157419,35.305397,64.127159,57.161472,41.910839,35.775829,36.149548,36.329788,21.77607,117.389999,11.83,90.848511,22.567093,183.87648,92.308846,104.838608,59.97081,30.281752,35.910442,104.946808,22.74,99.113983,46.093044,16.83,182.987579,34.830002,50.002403,62.16478,94.483932,38.984562,29.271,46.549969,82.118813,13.395665,49.151459,37.067337,41.057476,37.004471,60.924721,63.350819,35.399704,66.596825,85.3
"347",2014-09-26,100.156441,23.49,47.801716,157.374237,43.825005,39.314564,59.048557,26.338219,18.913208,29.64916,28.194105,35.323399,63.902977,57.281853,42.898174,36.016376,36.394424,36.506779,21.415569,117.059998,11.79,91.6576,22.636198,185.458527,92.880356,105.781059,60.632507,30.404581,36.033001,104.716278,23,97.5186,45.713757,16.9,184.441483,35.16,50.200569,63.00119,95.250427,39.233635,29.358749,47.006981,83.176834,13.523405,49.607422,37.47229,41.212826,37.057713,61.114517,64.005989,35.276917,67.499367,85.77
"348",2014-09-29,100.266663,23.629999,47.602467,157.033173,43.493443,38.517521,58.501564,26.056625,18.204412,29.255087,27.918953,35.197369,63.641407,56.55032,40.342186,35.600052,35.950031,35.649773,21.191479,117.029999,11.78,91.541557,22.478243,184.983902,92.56694,105.695366,60.615089,30.310104,35.910442,104.671951,23.25,97.917442,45.813572,16.780001,184.105988,35.52,49.822243,62.914066,95.082161,38.394169,29.212492,46.811108,82.986931,13.476955,49.532978,37.462864,41.20369,37.297318,60.981674,63.673668,34.936905,68.267479,85.72
"349",2014-09-30,100.20237,23.219999,47.484726,156.793488,43.369102,38.517521,58.455982,26.000307,18.240297,29.442739,28.01067,34.891308,64.201889,56.031761,40.093044,35.618553,36.004448,35.659084,20.811493,116.209999,11.7,90.735771,22.201834,184.5,92.262756,104.096077,60.249413,30.149477,35.6936,104.822693,22.440001,98.396057,45.933342,16.35,183.621353,34.41,49.741177,62.600422,94.633492,38.477192,28.85173,46.251507,81.947006,13.453731,49.458538,37.575874,41.221954,37.350567,60.649525,63.322342,34.747993,66.087921,86.05
"350",2014-10-01,100.762611,23.139999,46.886982,154.589996,42.366108,37.729744,57.763119,25.68117,17.998053,29.048666,27.735514,34.477222,63.174355,54.568699,38.67202,35.211487,35.623547,34.895233,20.850464,116.769997,11.77,89.343048,21.984653,182.080444,91.138161,102.62056,60.284233,29.818789,35.269344,105.458374,22.27,101.028458,46.552177,16.48,181.132935,34.150002,49.200706,62.652687,93.390289,37.739197,28.432455,45.160271,80.274055,13.291147,48.527988,36.991985,40.966091,37.56353,60.013691,62.477283,33.756287,64.177185,86.08
"351",2014-10-02,100.597054,23.049999,46.597157,154.562393,41.421139,37.933643,57.143185,25.455898,17.98908,28.335588,28.084042,34.063137,63.398548,54.364979,39.013428,34.721149,35.097534,34.904545,21.064817,116.739998,11.75,89.064507,22.182089,182.09906,91.138161,103.601082,60.188473,29.94162,35.580467,105.449478,22.42,100.988579,46.57214,16.41,181.160889,34.369999,48.624199,62.548153,93.437027,37.969814,28.715219,45.048355,79.858086,13.325984,48.47216,36.973152,41.039204,37.510292,59.890339,62.762138,33.794064,63.81234,85.69
"352",2014-10-03,100.551041,22.83,46.47036,156.470779,42.41584,38.258018,57.143185,25.371418,18.312078,28.335588,28.63435,34.027126,63.314461,54.503876,40.028454,34.619389,34.970566,35.472786,20.100235,114.610001,11.53,91.299484,22.448627,184.090546,92.059952,104.381676,60.597672,30.25341,35.835007,105.751785,22.01,98.794907,46.053116,16.120001,183.155334,33.77,48.426037,62.940212,94.483932,38.28347,29.027235,45.178925,79.731476,13.517601,49.132835,37.274517,41.523514,37.749886,61.124012,63.569214,33.057358,62.909779,86.82
"353",2014-10-06,100.643044,23.120001,46.633392,156.33252,42.067692,38.758488,57.507851,25.3151,18.706852,28.391884,28.505945,34.441216,64.080444,54.42054,42.473709,34.832176,35.106606,35.985123,20.616625,116.029999,11.69,90.102409,22.507858,183.848587,91.986206,103.486832,60.676037,29.998306,35.523903,105.805145,22.200001,98.994331,46.113007,16.6,182.940979,34.040001,48.840389,63.105762,94.296982,38.96611,29.036989,45.169605,79.821892,13.476955,48.983963,37.283936,41.54179,37.749886,60.83931,63.22739,33.151802,62.487309,86.04
"354",2014-10-07,101.029396,23.030001,45.745823,153.834015,41.387981,38.415573,56.532372,24.883326,18.653017,27.716335,28.139072,33.847092,63.277103,53.929764,43.110401,34.036537,34.299454,35.677719,19.89563,116.360001,11.72,88.411255,22.261065,181.056778,90.557434,101.782829,60.319065,29.506998,34.929939,106.187485,21.77,102.105354,46.811687,16.48,180.11702,33.439999,47.822514,62.609119,92.838791,38.587891,28.637215,44.376823,78.781982,13.250502,47.792858,36.700054,41.295059,37.69664,59.871357,62.287395,32.292316,60.739807,85.78
"355",2014-10-08,101.314621,22.940001,46.271114,156.378555,41.785866,38.990181,57.425797,25.305714,18.805544,28.373119,28.505945,34.531239,63.949673,54.226078,43.322632,34.702648,34.988701,36.348423,21.376598,117.470001,11.83,90.901543,22.616449,184.202209,91.99543,103.734352,61.468346,30.026653,35.589893,106.729897,21.440001,98.47583,45.97327,16.68,183.267166,33,48.69627,63.9683,94.381111,39.178288,29.007738,44.955082,79.550621,13.500183,48.64896,37.396946,41.898186,38.548538,61.399212,63.265373,33.019569,61.363926,85.41
"356",2014-10-09,101.112221,22.67,44.69524,153.35463,40.567348,38.378502,55.885082,24.63928,18.760681,27.228439,28.029013,33.487015,63.080936,53.34639,43.193451,33.620216,33.891335,35.752243,20.675085,117.639999,11.84,88.852272,22.08337,180.442596,90.041214,100.935593,61.389969,29.261339,34.722538,106.285294,20.809999,102.464325,46.911495,16.620001,179.632416,32.110001,47.227993,63.9683,92.436836,38.634026,28.412954,43.854527,76.629745,13.215663,47.523006,36.775394,41.477825,37.918499,60.127575,61.831631,31.272253,58.032166,85.66
"357",2014-10-10,101.185806,22.59,44.079376,152.312851,39.970528,37.544388,55.046356,24.141798,18.473574,27.022017,27.350298,33.072929,61.950668,52.290756,41.301826,33.120628,33.365334,35.128113,20.236643,117.589996,11.85,86.992004,21.49106,178.488342,89.091759,99.707588,61.30291,28.996794,34.505695,106.374222,20.889999,104.817535,47.430519,16.639999,177.582016,32.18,46.588444,64.029289,91.287117,37.757648,27.896175,43.182999,75.553642,13.111147,46.825096,35.833645,41.678864,38.095974,59.757473,61.290413,30.412767,56.409489,86.03
"358",2014-10-13,101.480194,22.59,43.825787,150.2108,39.315685,37.92437,54.973427,24.151188,18.706852,26.890663,27.295267,33.072929,61.651745,52.763012,43.617901,33.129887,33.428822,35.444832,20.577654,118.519997,11.93,85.261047,20.987593,175.473236,87.847336,99.30777,61.198433,28.968441,34.637688,106.649879,20.75,108.167862,48.209049,16.73,174.664902,31.99,46.579422,64.090271,89.828911,38.218895,27.3209,42.073112,73.220581,12.995014,46.099266,35.438103,41.103157,38.060474,58.343491,60.046562,30.119967,53.106533,85.73
"359",2014-10-14,101.710182,22.25,44.025028,150.302979,39.415154,38.146805,55.110176,24.282597,18.733767,26.946957,27.680485,33.054928,61.717129,52.929695,43.664047,33.240902,33.564846,35.500732,20.821234,118.589996,11.94,84.647598,21.402216,175.88269,88.068581,100.469154,62.121334,29.119619,34.929939,106.889946,19.93,107.808899,48.089279,16.68,174.935165,30.85,46.651497,65.12709,90.109344,38.394169,27.584164,42.203678,72.298187,13.047272,46.741344,35.494602,41.084885,38.406563,57.90696,60.48333,30.639441,52.223179,85.94
"360",2014-10-15,101.89418,21.969999,44.070313,148.689636,38.859779,37.664867,54.781975,24.12303,18.742739,26.477823,27.405331,32.586826,60.820374,52.855614,41.431015,32.898594,33.093258,35.351681,20.899181,118.989998,11.98,85.045494,21.885931,174.477478,87.229736,101.47821,61.686001,28.392101,33.987164,106.969963,19.790001,109.48407,48.488525,16.709999,173.751526,30.67,46.147057,64.874428,89.604576,37.859123,28.022932,42.492817,72.8498,12.797592,46.629673,35.249763,40.591431,37.900738,57.432465,59.980095,31.21558,54.39315,85.24
"361",2014-10-16,101.811371,22.190001,43.617477,148.413025,38.826622,37.321957,54.271435,23.954075,18.661987,25.952396,27.497047,32.442799,60.783012,52.670414,39.93618,32.417515,32.594452,35.211945,20.811493,119.220001,12,86.541039,21.885931,174.421616,87.404884,102.62056,61.851425,28.76058,34.552837,106.729897,20.110001,109.523941,48.528446,16.67,173.602417,31.1,45.660637,64.978981,89.800865,37.480896,28.169191,42.912518,74.152008,12.797592,46.973976,35.042572,40.289871,37.936237,57.138279,60.046562,32.046738,56.966385,85.04
"362",2014-10-17,101.673401,22.27,44.794865,150.823792,39.232792,37.739017,55.283386,24.554802,18.88629,26.627945,27.258581,33.090931,61.37151,52.596333,41.597107,33.240902,33.33812,35.621826,20.158695,118.989998,11.99,87.996742,22.567093,176.599228,88.428062,102.315941,62.164864,28.855068,34.599972,106.685455,20.24,106.851662,47.889652,16.58,175.652802,31.25,46.696533,65.057381,90.782341,37.960587,28.627466,43.481453,74.784988,12.960174,47.904533,35.45694,40.783333,38.158089,58.049297,60.711208,31.86729,55.487724,85.21
"363",2014-10-20,101.792999,22.110001,45.120903,151.00827,39.879349,37.850231,55.629822,24.489098,18.796572,26.684244,27.698828,33.108932,61.334145,53.327869,40.056129,33.277916,33.446957,35.640453,20.6556,119.800003,12.07,89.396095,23.159403,178.283615,89.147064,103.515396,63.052921,28.977892,34.66597,106.881073,20.15,104.777641,47.430519,16.73,177.358337,31.139999,46.894703,66.050621,91.689049,37.988274,29.241741,44.14365,75.436089,13.035658,48.044113,35.711212,41.368176,38.690529,58.751545,61.556271,32.027855,56.227062,85.04
"364",2014-10-21,101.700989,22.290001,45.936012,152.992233,39.879349,38.007782,56.295334,24.817623,18.913208,27.265965,27.97398,33.631046,61.801208,53.513065,38.469013,33.851505,33.95483,35.78019,20.558168,120.019997,12.08,92.274391,23.455563,181.791977,90.843185,105.219398,63.653675,29.573132,35.533321,106.818825,20.27,100.669502,46.512249,16.809999,180.871948,31.299999,47.642353,66.651802,93.502457,38.163536,29.729273,45.094982,77.733002,13.279534,49.114231,36.408108,41.54179,38.823635,60.307888,62.75264,32.783447,58.12817,85.4
"365",2014-10-22,101.645775,22.040001,45.763931,151.681976,39.920799,37.757549,55.885082,24.442167,18.949099,26.984488,27.918953,33.288971,61.539646,53.290829,38.155289,33.370422,33.446957,35.640453,19.915115,119.339996,12.03,91.601265,23.337095,180.535645,90.299316,103.715302,63.62756,29.336927,35.250496,106.641006,19.709999,102.025581,46.831646,16.459999,179.5858,30.549999,47.1199,66.669235,92.773354,37.859123,29.466007,44.731247,76.259003,13.157597,48.47216,36.238594,41.633171,39.06324,60.004204,62.211426,32.046738,55.57415,85.85
"366",2014-10-23,101.406624,22.299999,46.280178,153.592026,40.666828,37.748287,56.422966,24.920872,19.065733,27.453619,28.120731,33.505016,61.960003,53.364906,36.761948,33.944019,34.081795,35.864025,20.032034,118.519997,11.94,94.048447,23.682613,182.657425,91.193466,105.552567,64.106422,29.506998,35.523903,106.436447,20.110001,99.632492,46.312626,16.5,181.673492,31.059999,47.759457,67.183266,93.895042,37.896011,29.924282,44.693932,77.678734,13.28534,49.54229,36.643543,41.605759,39.134228,61.029106,63.056473,32.575661,57.312035,85.95
"367",2014-10-24,101.443405,22.16,46.560932,154.782425,40.74971,38.017056,56.732933,24.920872,19.065733,27.866461,27.918953,33.685055,61.922646,53.318607,38.358288,34.092045,34.245033,35.994438,19.944344,118.349998,11.92,95.756195,23.791199,183.96022,91.903244,105.733437,64.132545,29.592033,35.514477,106.480949,19.959999,98.196632,45.97327,16.5,183.071457,30.879999,47.95763,67.13102,94.54937,38.255795,29.992538,45.029694,77.407433,13.413085,49.979645,36.963745,41.953003,39.515812,61.883186,62.999508,32.840122,56.601517,85.82
"368",2014-10-27,101.480194,22.1,46.379799,154.911575,40.600506,37.720478,56.413849,24.723759,18.83246,27.115847,27.937292,33.559029,62.044067,53.605663,36.291351,33.795994,33.918552,35.491409,19.593592,118.059998,11.9,96.309959,23.761587,183.72757,91.728096,105.676346,64.515633,29.714859,35.740734,106.614281,19.790001,98.47583,45.953308,16.42,182.819824,30.639999,47.705406,67.627625,94.41851,37.859123,29.992538,44.087688,75.779732,13.430505,49.961025,37.001411,42.053528,39.427071,61.949627,63.122963,32.160076,54.508369,85.56
"369",2014-10-28,101.323822,22.280001,46.950378,156.554077,40.915497,38.480446,57.270817,25.296328,19.146482,27.903984,28.505945,33.883102,62.959511,54.114964,38.09993,34.45285,34.49897,36.581306,20.002806,118.099998,11.9,97.473885,23.949154,185.812134,92.714432,108.684502,64.724586,30.31955,36.711796,106.258644,19.93,96.242271,45.474209,16.49,184.916794,30.82,48.45306,67.923836,95.643005,38.652462,30.324051,44.526051,77.50692,13.575666,50.845047,37.509956,42.21801,39.70216,62.405128,63.806602,33.406811,57.043201,85.47
"370",2014-10-29,101.103027,22.540001,46.443188,156.314148,41.421139,38.53606,56.833218,25.052282,19.173399,27.284733,28.505945,33.721062,62.968845,54.652039,37.924603,33.925518,33.918552,36.711716,19.135658,116.410004,11.73,96.372971,23.643122,185.598099,92.751305,108.427483,64.245735,30.65024,37.107769,106.062988,20.200001,96.481583,45.554058,16.379999,184.637222,31.23,47.93961,67.540497,95.502808,38.578659,29.982788,43.975769,77.760124,13.610506,50.668259,37.47229,42.144909,39.471439,62.433605,63.616684,33.029022,57.676895,86.04
"371",2014-10-30,101.268608,22.35,46.642448,158.344162,41.852184,38.897511,57.243469,25.193079,19.182371,27.322264,28.487602,33.829086,63.622734,54.976131,39.447128,34.129047,34.090862,36.748981,17.732637,115.190002,11.6,98.385788,23.731974,186.873001,93.230637,109.350868,64.794228,30.754169,37.117191,106.13414,19.870001,95.205269,45.254623,15.82,185.820847,30.76,48.254887,67.967407,96.091698,39.021465,30.24605,44.311539,77.479782,13.685991,50.872959,37.594711,42.40992,40.341084,63.581867,64.03447,32.651215,56.812752,86.23
"372",2014-10-31,101.268608,22.32,47.077168,160.051331,44.61248,39.064327,58.301003,25.559149,19.388729,27.960285,28.83613,34.22517,63.940327,54.290901,39.899277,34.600883,34.707561,37.196121,16.768057,112.660004,11.35,98.359261,23.761587,188.901733,94.207726,110.959679,65.281822,31.236031,37.786572,106.116348,19.790001,93.09137,44.735603,15.5,187.945801,30.629999,48.795361,68.821251,97.232079,39.335102,30.353308,45.141621,79.053253,13.842769,51.375458,38.178604,42.684055,40.34996,63.8381,64.66114,33.255692,58.44503,87.02
"373",2014-11-03,101.076897,22.120001,46.733009,159.968246,45.615479,38.739948,57.79958,25.28694,19.290037,27.247204,28.799442,33.775078,63.47327,53.38343,38.911934,34.156807,34.290382,36.842133,17.450085,112.150002,11.29,98.256454,23.870178,189.013367,94.272263,110.769272,65.786781,31.14155,37.692287,105.906822,19.16,92.97171,44.715641,15.48,188.048309,29.76,48.137783,69.422417,97.28817,39.067581,30.499563,44.824516,77.805336,13.895025,51.310329,38.338688,42.848541,40.616177,63.914017,64.66114,33.331257,57.206429,87.41
"374",2014-11-04,101.086128,21.799999,46.896034,160.060471,44.355511,38.777023,57.471386,25.230621,19.227234,26.890663,28.83613,33.811085,63.342491,53.133411,39.133392,33.981022,34.018307,37.047073,16.768057,112.220001,11.3,97.271606,23.61351,188.380585,94.0326,110.255219,65.86515,30.999825,37.532021,106.058449,18.85,93.490219,44.835411,15.36,187.395935,29.299999,48.056705,69.535683,96.932961,39.104481,30.255796,44.358173,76.204742,13.900832,51.28241,38.329281,43.076992,40.403206,63.923489,63.882549,32.651215,54.844425,87.09
"375",2014-11-05,101.122963,21.860001,46.914146,161.06636,44.703667,38.434113,57.58078,25.362032,19.146482,27.190905,28.726068,34.081139,63.370522,52.290756,38.782749,34.203068,34.217819,36.758293,16.163982,109.790001,11.06,95.799301,23.593763,189.590332,94.779266,110.455132,65.86515,31.21714,37.79599,105.862244,19.32,92.373444,44.575905,14.66,188.579544,29.950001,48.389999,69.387573,97.390984,38.873859,30.353308,44.787209,77.543083,13.993737,51.598789,38.432873,43.378548,41.317223,63.857086,64.138916,32.717339,56.38068,87.57
"376",2014-11-06,100.947861,21.879999,46.642448,161.749191,44.413536,37.961445,57.270817,25.390194,19.110594,26.928192,28.359198,33.955116,62.828732,52.512993,37.260235,34.119801,34.190624,36.655823,16.768057,109.879997,11.07,97.264969,24.077486,190.3069,95.08345,110.931107,65.586548,31.443892,38.059975,105.541229,19.07,91.65551,44.39624,14.82,189.334457,29.6,48.191826,68.856102,97.867699,38.320366,30.918833,45.150948,78.519722,14.016964,52.138508,38.41404,43.469929,40.616177,64.246162,64.680138,32.632324,56.889572,88.13
"377",2014-11-07,101.288872,21.98,46.569988,162.016785,44.048817,38.202412,57.298164,25.240009,19.056761,26.796835,28.542635,34.153152,63.071598,52.818573,37.813877,33.962524,33.945759,36.590614,18.161339,112.970001,11.37,96.210487,24.235437,190.548859,95.24015,111.102455,65.534302,31.510033,38.097687,106.210014,19.190001,91.456093,44.336353,15.1,189.511566,29.76,48.227871,68.768974,97.942497,38.569435,31.026087,45.365463,79.38784,14.02277,52.212955,38.461121,43.625275,41.04213,63.610344,64.575691,34.12463,59.251564,87.73
"378",2014-11-10,101.049271,21.77,46.778294,162.358154,44.438416,38.304359,57.553432,25.34326,19.254148,26.909428,28.927849,34.261177,62.520473,53.272308,37.435547,34.147556,34.16341,36.609249,17.0019,110.459999,11.13,97.88839,24.472359,191.051407,95.498268,111.654594,65.830322,31.670652,38.295666,105.674973,18.860001,90.937584,44.216579,14.92,190.108017,29.34,48.444046,69.335297,98.241592,38.597111,31.133343,45.486721,78.673454,14.098255,52.473507,38.564724,43.817181,41.246235,64.255646,64.537704,33.123466,57.580883,87.91
"379",2014-11-11,101.095337,21.879999,47.040947,162.42276,44.902603,38.267281,57.899864,25.502831,19.352842,27.078312,28.872818,34.495228,62.240234,52.83709,37.389412,34.388096,34.390148,36.786243,17.752125,112.040001,11.29,98.236565,24.896852,191.256119,95.56279,111.730743,65.664909,31.670652,38.191959,105.666092,18.92,90.778046,44.156696,15.11,190.294418,29.42,48.768333,69.065208,98.335083,38.66169,31.503862,45.710548,78.908569,14.051803,52.408367,38.583557,43.734936,41.095379,64.492905,64.813065,33.095127,58.320213,87.72
"380",2014-11-12,101.104546,21.809999,46.497536,162.441177,44.629059,38.193142,57.40757,25.108601,19.44256,26.346468,28.469259,34.171162,61.679771,53.022289,37.389412,33.870007,33.800652,36.748981,17.77161,111.5,11.22,98.316147,24.758646,191.107254,95.359993,112.235283,65.325348,32.039131,38.767056,105.657143,18.75,90.937584,44.176655,15.03,190.089401,29.139999,48.191826,68.54245,98.316376,38.550991,31.494114,45.822475,78.212273,14.02277,52.482807,38.705978,43.734936,40.376575,64.397995,65.116898,33.284035,57.926548,87.91
"381",2014-11-13,101.150604,21.41,46.343567,162.810349,45.060101,38.09119,57.681068,25.240009,19.693783,26.459059,28.616009,34.171162,61.502277,52.83709,36.586636,34.008778,33.963894,36.96323,17.479315,111.669998,11.24,97.453995,24.758646,191.22818,95.286247,111.28334,65.586548,31.755688,38.323956,105.541229,18.17,90.738159,44.156696,14.97,190.303741,28.290001,48.399014,68.917091,98.297707,38.458744,31.39661,45.831802,77.172333,14.016964,52.333927,38.913166,43.890278,40.048244,64.350548,65.525192,32.707893,56.303867,87.75
"382",2014-11-14,101.242805,21.639999,46.271114,162.727219,45.27562,38.406307,57.763119,25.268169,19.989862,26.77807,28.707724,34.09914,61.408875,52.411137,36.245216,34.138309,34.018307,37.680511,18.531584,114.470001,11.53,95.557236,24.798134,191.311951,95.341553,111.083435,65.186035,31.595064,38.201385,105.674973,18.49,90.6185,44.156696,15.63,190.350342,28.83,48.40802,68.350769,98.307037,38.864647,31.464863,45.971703,77.959053,13.970511,52.399055,39.186268,43.643551,39.879639,63.819111,65.781555,33.567387,57.6577,87.59
"383",2014-11-17,101.122963,21.549999,46.144325,162.856491,44.653931,37.998516,57.535198,25.333874,19.64892,27.040785,28.43257,34.189163,61.548988,52.355576,35.894577,34.26783,34.190624,36.562675,18.892078,114.050003,11.48,95.779411,24.768515,191.386429,95.535141,110.160034,65.429825,31.538378,37.8997,105.425301,18.42,90.498848,44.116772,15.5,190.471466,28.68,48.543133,68.655716,98.297707,38.375721,31.367353,45.962372,77.552132,13.970511,52.324619,39.110935,43.935974,40.403206,64.132294,65.705605,33.633495,56.198254,88.01
"384",2014-11-18,101.215157,21.440001,46.742065,163.290161,45.292194,38.202412,58.164242,25.953375,19.325928,27.397326,28.285822,34.387207,61.380852,52.763012,36.688129,34.906189,34.852669,36.162113,19.778711,115.050003,11.59,97.904953,24.837618,192.549667,96.005241,110.797852,65.743248,31.604513,37.937416,105.514473,18.09,89.461845,43.837296,15.55,191.571243,28.200001,49.22773,68.951942,98.877213,38.569435,31.445356,46.512657,77.615433,14.016964,52.715454,39.242775,44.10046,40.518566,65.166679,65.829018,33.661827,56.371078,87.64
"385",2014-11-19,100.975525,21.33,46.769234,163.262497,45.507721,38.18388,57.991035,25.962763,19.263121,27.397326,28.597662,34.369202,62.03474,51.985176,37.758511,34.88768,34.861732,35.994438,18.697216,113.68,11.45,97.560104,24.847496,192.261169,95.857758,109.617416,65.33403,31.387205,37.560299,104.952713,18.120001,89.780922,43.917145,15.48,191.263687,28.25,49.209717,68.333336,98.624855,38.64323,31.601362,46.447365,78.022362,13.98793,52.557259,38.988506,44.283222,40.48307,64.806061,66.104393,32.43399,56.515106,87.71
